page,status,score,dimension,dimension_score,findings,word_count,h1_count,h2_count,faq_count,internal_links,cta_links,jsonld_types
es/como-llegar.html,PASS,97,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,UX,97,Sem skip-nav detectado.,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,Copydesk,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,SEO,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,GEO,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,AEO,92,Faltam respostas diretas transacionais.,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,SXO,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,Marketing,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,R2D2,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,Schema,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/como-llegar.html,PASS,97,Performance,100,,928,1,6,14,10,5,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/contato.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,UX,97,Sem skip-nav detectado.,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,Copydesk,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,SEO,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,GEO,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,AEO,84,FAQ visual sem FAQPage JSON-LD. | Faltam respostas diretas transacionais.,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,AIO,95,Sem VideoObject em página de experiência/produto.,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,SXO,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,Marketing,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,R2D2,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,Schema,80,Múltiplos aggregateRating: 2.,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/contato.html,PASS,95,Performance,100,,615,1,3,14,11,4,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,UX,97,Sem skip-nav detectado.,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,Copydesk,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,SEO,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,GEO,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,AEO,92,Faltam respostas diretas transacionais.,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,AIO,85,Sem cobertura literal das keywords prioritárias AIO. | Sem VideoObject em página de experiência/produto.,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,SXO,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,Marketing,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,R2D2,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,Schema,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/desayuno-con-vista-rio-de-janeiro.html,PASS,96,Performance,100,,737,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,UX,97,Sem skip-nav detectado.,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,Copydesk,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,SEO,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,GEO,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,AEO,92,Faltam respostas diretas transacionais.,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,AIO,85,Sem cobertura literal das keywords prioritárias AIO. | Sem VideoObject em página de experiência/produto.,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,SXO,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,Marketing,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,R2D2,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,Schema,80,Múltiplos aggregateRating: 2.,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/donde-comer-cerca-del-pan-de-azucar.html,PASS,95,Performance,100,,1024,1,7,14,15,7,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ItemList | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | WebSite
es/entardecer.html,PASS,94,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,UX,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,Copydesk,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,SEO,84,Sem meta description.,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,GEO,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,AEO,92,Faltam respostas diretas transacionais.,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,SXO,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,Marketing,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,R2D2,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,Schema,80,Múltiplos aggregateRating: 2.,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
es/entardecer.html,PASS,94,Performance,100,,1414,1,9,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | FoodEvent | GeoCoordinates | ImageObject | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | Organization | Place | PostalAddress | Question | ReserveAction | Restaurant | Schedule | SpeakableSpecification | VideoObject | WebPage | WebSite
